Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Peru,PER,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,6116.43877523639,6171.95520218406,6453.02133857947,6315.01541683095,6303.45605337146,6375.61631586323,6329.41288016819,6596.55019217202,6799.44966546457,7067.35560851936,7443.93111806358,7938.43495182095,8548.60402724919,9262.15113614585,9298.07800349067,9996.93732259223,10539.981964216,11084.8739365499,11620.6444470691,11773.9441346308,12015.1871556329,12321.3181539792,12442.7464624852,12696.2362890388,12735.16827797,11176.9186091704,12514.6514108723
Philippines,PHL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4197.34496344803,4337.19641301663,4450.85461508735,4322.57712356895,4364.28354170576,4455.67246344581,4495.36104914987,4567.23446761432,4703.66642132758,4914.03623500751,5058.04748650866,5227.53299731241,5465.15182357734,5596.91304505301,5574.45260874348,5876.47814033973,5995.43098152636,6298.16008566834,6610.85122176178,6917.74914985503,7235.08140148556,7616.04976938444,8001.75648006143,8365.73245055512,8731.860868896,7773.26023073223,8094.69299422472
Poland,POL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,12398.5241269417,13146.7560855391,13985.4335763903,14629.1983574495,15311.4429382645,16177.8676699697,16385.9971738588,16727.3397661722,17324.2161873998,18198.100044371,18844.5574819997,20012.6211116462,21437.4577379953,22334.7808599997,22951.7848210238,23692.9092287668,24874.1718607858,25258.5933172132,25490.3289111664,26488.2002530072,27667.6890834735,28497.1036117662,29958.1207092074,31739.2569617723,33159.749027584,32546.8259419319,34915.5235741243
Portugal,PRT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,25523.7060223176,26318.9751263398,27354.8368117354,28525.5174324377,29472.7098799307,30383.1378175177,30756.0189546063,30823.8490440796,30422.6020285721,30892.8198811263,31076.6441205289,31524.7495680309,32251.5690977426,32307.912767932,31269.4104613004,31798.1538079411,31304.8155263075,30156.7015822628,30042.8907185982,30444.6002091947,31118.7906703279,31847.5377347647,33044.7167387479,34040.7253873665,34945.6615139469,32011.3251586829,33674.5272009225
Puerto Rico,PRI,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,25288.1125797994,25584.5658031854,26584.90666845,27894.4490966085,29251.0446739179,30124.700692417,31958.104784182,32209.4310762949,32206.4729804204,35016.9471273289,34370.7232457247,34030.0990703221,33831.9426752209,33403.4328873157,32930.3698368837,32960.699389748,33224.5738694412,33638.8741356827,33922.166947655,34070.262152425,34311.0382516917,34539.5955195025,34363.7546291317,34223.1013609956,34792.655492137,32387.1593768534,32632.8824945877
Qatar,QAT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,79400.4334133216,78498.1345452327,80083.0610521191,79140.6293267828,90782.7215779787,89448.0473272313,94361.6265066901,91736.7519577885,92067.8120274567,92450.2493790439,103902.519309744,111879.747777129,110931.506472375,109625.62960096,106141.326188823,101971.989607973,97783.1205191058,92177.595943793,91461.6164451973,90840.4290707598,89019.069857331,92862.3513123972
Romania,ROU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,12184.4322862025,12697.0950214738,12116.237151844,11894.8948267569,11868.7081497906,12176.5794995535,12992.0052923653,13986.6562544411,14417.7199430696,16012.1919147676,16863.4810766196,18325.6588582923,19943.750072636,22166.3232435232,21118.5250004853,20415.542022561,21442.9414315812,21953.2303312849,22094.3855412497,23091.1553744653,23933.1867241818,24758.7129896017,26943.3477378323,28736.0949971045,30000.977830377,29057.2846039286,30771.4357160501
Russian Federation,RUS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,13308.205078125,12827.1162109375,13028.2080078125,12358.15234375,13189.7939453125,14569.9365234375,15378.08984375,16175.09765625,17434.80859375,18765.51953125,20042.814453125,21757.46484375,23647.265625,24887.853515625,22939.693359375,23961.220703125,24972.078125,25933.29296875,26332.396484375,26057.15625,25488.095703125,25490.708984375,25926.443359375,26656.41015625,27254.57421875,26583.796875,27960.1015625
Rwanda,RWA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,765.982333024233,731.332858116533,729.316258001506,769.05563590939,793.011323063521,848.754323511245,908.008780771774,1009.58054854632,1008.24974564444,1055.75657977651,1124.7709155947,1196.2478273028,1253.34098835785,1356.36508887682,1403.55869226554,1467.73629459017,1544.40980107692,1637.10084848927,1674.060922463,1735.54544997065,1844.71689618384,1907.68168025899,1934.97295529462,2050.44086872755,2191.40160888613,2067.64170792974,2238.95732288976
Samoa,WSM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3709.69308379241,3935.26361845129,3919.98956016997,3965.12147445489,4011.17233523091,4174.29542891242,4446.00664032203,4669.60720598492,4891.78547673412,5025.83497456184,5343.79776866724,5436.03354133854,5430.93503438398,5585.67895147191,5515.47723469456,5808.30390753742,5980.29145165599,5705.57924645853,5659.85144916159,5645.86557838924,5811.00500382943,6214.71496705028,6238.79587545592,6139.52272837169,6346.14633456495,6062.3666482402,5534.12695831413
San Marino,SMR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,66407.5139212185,70264.447114394,75441.8387711065,75881.8484368652,78614.202693694,77070.9742314626,78286.9016424402,80463.8951122995,81256.1442831494,83098.2496299073,87795.6645372441,86422.5481442955,76607.0856909794,71156.097992499,63458.8155473964,57854.3183289934,57136.9045416551,56558.8718552124,57542.9840811896,58432.5023655202,58201.5271010611,58898.0580772496,60076.0113443406,56364.2141631912,..
Sao Tome and Principe,STP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,2558.98348167622,2581.7236420899,2724.49382435598,2750.49461999252,2860.1889061465,3037.7755964614,3072.02347617726,3185.3728450691,3187.12226009454,3324.91634692457,3398.27591381458,3433.44351194135,3527.56425367414,3687.44049285806,3762.56977706398,3852.08415599179,3934.89420037417,3987.38365339688,4013.72189725452,4058.67398120894,4052.12336158066
Saudi Arabia,SAU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,42288.40462816,42237.7644795735,41572.9002071859,41659.5821364543,39066.9270193723,40234.8175385465,38778.47732518,36789.9202027998,39993.4759215569,42243.9691809415,43253.4858055393,42733.8865645517,41846.281212876,42780.6829957569,40360.4009191638,41056.5473353955,44053.9965155847,45427.5735349332,45674.3247826365,46394.9040135361,47379.356297894,47210.2319714419,45795.513530403,45840.84170885,44954.9911895249,42891.6870586268,44339.3126261594
Senegal,SEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2396.09436090086,2386.24171411124,2402.38087497724,2486.402663385,2582.12064405319,2620.09797566204,2668.76591245859,2606.87731342785,2685.81519927039,2741.12407814992,2787.52689171757,2779.22378116789,2783.53719701941,2811.47580158389,2812.54907305019,2830.15324428288,2790.8974102961,2824.53285286968,2815.28152503672,2910.2888637151,3012.38337401784,3118.4234944765,3259.19257987366,3368.85859590736,3430.48388209103,3383.88845286055,3495.40359996335
Serbia,SRB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,7752.20257571563,8245.98550496882,8865.0843856926,9196.06702310932,8359.62003172676,8900.61057780298,9529.23465279688,10146.5839071369,10614.3481060574,11599.6661260855,12277.9995062936,12955.9774280394,13846.3082843228,14691.8077622882,14347.8830909631,14510.9904484018,14923.8295207402,14894.2237919781,15399.8117217916,15226.3486541776,15578.2319908631,16182.8519568115,16611.047931719,17452.8285464542,18306.8118974969,18262.7064015108,19827.7568499272
Seychelles,SYC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,15806.9543811041,16342.7184060275,18084.1033072948,19224.1187730117,19203.080606402,19320.6408908562,18865.3280621831,18519.1854009318,17627.2685407876,17188.348159085,18649.6839213815,19983.7599686325,21953.9897313226,21007.5800693961,20694.004660655,21322.5387018263,23617.0290623843,23681.346885245,24647.0780658808,25359.8464605743,26198.7213039538,27234.4132259153,28116.7104861277,28740.5498495021,29369.5287251282,26879.7700447856,28760.5162517803
Sierra Leone,SLE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1100.41610182798,1113.73459772576,1034.55843153875,1042.38935724927,1016.01072333707,1057.85566132356,935.038603780048,1116.96645295782,1172.89109044145,1209.0588180304,1230.17871851147,1254.23677449899,1325.77868601946,1362.54610089755,1368.0307564693,1401.57412514802,1450.49354321538,1627.3399583358,1914.73797402987,1952.69219243176,1513.56201714274,1566.84312485239,1593.48352865022,1610.16192339923,1655.6851704944,1586.19603903085,1614.69807086417
Singapore,SGP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,48677.5874834575,50230.8820661868,52611.7890805827,49740.2446433684,52166.0225765605,55904.2335996225,53833.7275340413,55437.5578906233,58819.9560532563,63862.1234385692,66973.5456557457,70756.4414304374,73992.123782875,71464.9282005931,69430.4846710326,78115.2118082776,81258.0849049829,82805.6144462007,85400.7251371399,87616.6375266979,89160.7271592149,91146.095854936,95310.3338580206,98336.9564940066,98283.3089080861,94505.6361597191,106032.224754147
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41969.4043812383,43543.8904230699,46392.8694591387,45401.7030518955,43523.5364563259,42946.6851990023,41852.4047662923,40857.7708874683,37914.1229673611,35133.8314419038,..,..,..
Slovak Republic,SVK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,13218.9921162575,14064.2739294874,14870.2196437424,15455.6010850632,15423.4831045824,15624.5397672777,16162.4808121368,16897.4603971863,17838.4034249237,18783.8957986386,20026.0753787482,21725.9265662,24072.260266227,25392.4766828873,23975.2117503112,25561.7062919058,26210.7581840191,26511.2699367746,26650.3640050253,27342.6272590659,28728.1560075755,29248.8845824641,30061.5514717196,31229.8632709979,31973.4616323691,30867.9723975671,31866.025082395
Slovenia,SVN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,21480.327975747,22182.2116895007,23333.7196815717,24151.5389832882,25421.2948966234,26276.9445587635,27079.4748981347,27994.0619768923,28805.3851190536,30041.8145706637,31128.8298416043,32812.7384858502,34907.3688265664,36075.4669688206,33052.2275423946,33350.6135931956,33568.067345579,32613.4905292711,32234.0257587339,33093.750438441,33799.725526308,34853.0421239497,36507.5530416531,37995.7163789561,39034.2332483558,37098.119340397,40036.4854356389
Solomon Islands,SLB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2800.32684413993,2765.22163738541,2664.16816982422,2625.21822234674,2543.39569502008,2125.77050628897,1910.34962233973,1814.16259230885,1888.69793370037,1988.25048688082,2087.20104200038,2125.36659434866,2153.88163782961,2237.51313187026,2250.00838672349,2411.07095700898,2527.87088334186,2526.14679483885,2591.80258375751,2556.72712152321,2534.72572263374,2609.74472187498,2625.08902577519,2633.28847514695,2616.86304288313,2469.10761091299,2406.11360194799
Somalia,SOM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,889.16667704912,925.577066725878,1029.69921816898,1076.19833287219,1059.14393225513,1098.49283175801,1138.28593747493,1127.41853399468,1136.73598901299
South Africa,ZAF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,9829.86194911064,10097.4734410329,10217.3802098287,10141.4625866116,10270.0635127072,10598.860669143,10789.0511567594,11086.9236950785,11308.8832104594,11713.8803525261,12216.0276406035,12776.8779422812,13325.982825217,13596.2876855281,13228.8947859009,13469.3611287913,13721.6851257843,13864.9709645476,14017.4110148759,13993.270144214,13887.2112157145,13844.2759626997,13950.4534760766,13990.3148928604,13852.2059686427,12815.9095906516,13311.9256986548
South Sudan,SSD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,29025.9945784136,29674.392750146,30644.3794443942,31858.4991101859,33154.4666207698,34738.0568248096,35854.5847170553,36317.1006783319,36729.7697105221,37228.7982165672,37942.0075754017,38836.5937852313,39498.591328633,39218.2916195663,37409.6428703791,37298.4693037577,36863.4930975241,35749.5127897115,35363.5105480176,35964.4613049308,37373.9507171987,38476.787200798,39528.9253872668,40255.2537632492,40760.3089598945,35967.8915333896,37913.0757304769
Sri Lanka,LKA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4955.05403570073,5108.5166162587,5405.24737202231,5630.64597496787,5841.736802333,6154.54624280885,6016.46019313511,6205.52787564641,6518.90333708599,6816.02725335967,7182.98824237544,7674.51357271899,8135.80113929163,8558.66410134812,8800.10718750048,9440.67216941382,10190.3491737816,11055.6338854001,11414.1668237289,12029.3754492889,12420.5529722515,12904.8538635735,13584.1931075112,13753.0548881678,13639.0218853482,13095.7602883944,13386.6813153923
St. Kitts and Nevis,KNA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,16421.3945418746,17160.2668313208,18096.5520592679,17774.7608573135,18103.5516085709,19642.9523696356,20438.849819114,20593.8983812792,19712.701743748,20434.9127212332,22354.2191518638,22985.1655402961,23053.8674665381,25554.3120121286,24622.8730704654,24572.83153985,24876.6972911006,24672.4007125505,26058.2698983959,28019.8944286591,28219.1091419621,29329.4784571478,29333.3931765457,29950.4933232049,31194.7371941833,26700.6687320683,26485.8172352357
St. Lucia,LCA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,12017.2866662477,12238.2856912873,12037.2393122257,12679.683627663,12903.0599464545,12808.6651651626,12287.8560678183,12247.133838708,12671.6863281382,13493.9384309135,13345.3717582215,14079.8673035482,14228.4706330578,14838.9644225139,14324.6931708375,14448.2644012265,15133.3971764467,15017.7459046276,14469.6488933772,14605.2202713887,14339.1094623637,14810.6370483428,15247.4588403888,15622.7780432148,15460.8007622338,11651.167126301,13045.9553824087
St. Martin (French part),MAF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,7643.63793092951,7734.22334351026,8006.30027553856,8341.87629983888,8580.74442025424,8735.33205158106,8901.49823355196,9392.81437901774,10051.6202604166,10511.6816132729,10827.5972838562,11649.2425270747,12101.8336600785,12206.7564931618,12090.6936146771,11606.3975591917,11600.2358872089,11803.1764257604,12165.0738727554,12366.3740870862,12762.1345992156,13356.8096123777,13633.0481192041,14084.9386441645,14189.9603548528,13473.5945261379,13695.0392209813
Sudan,SDN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3195.8994140625,3303.66796875,3811.52172851563,3887.14038085938,3911.6005859375,4040.61206054688,4183.4326171875,4316.29150390625,4467.1220703125,4571.087890625,4692.173828125,4847.587890625,4964.306640625,4993.87109375,4707.34619140625,4745.29736328125,5047.333984375,4711.0595703125,4692.27783203125,4776.6201171875,4718.9189453125,4733.017578125,4613.9501953125,4349.2099609375,4133.13037109375,3874.80029296875,3701.06909179688
Suriname,SUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,12883.5426749103,12738.4297504029,13195.3704742255,13239.7907019416,12812.7731837027,12848.6066387932,13157.6180620711,13300.3001550147,13910.5054857147,14892.1217675447,15391.9993973726,16102.7255199657,16735.9244945515,17233.7648070066,17554.2657854695,18255.6258203426,19111.1725732335,19415.5776072619,19778.3064061161,19629.2232469609,18768.7948914605,17662.6821226975,17753.0602652976,18438.3466682543,18449.1992080755,15329.1791058045,14766.7480012983
Sweden,SWE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,34233.7027776288,34719.1107469171,35764.6847640308,37286.0953943757,38839.4262714954,40625.3620520538,41103.7264589774,41870.2591560099,42678.2841388566,44354.3910620977,45440.2967492535,47292.3136933265,48557.3843477247,47963.4937520407,45492.768174936,47791.3715245947,48947.4393112155,48300.8425001578,48462.1600029489,49258.9961639539,50928.962975552,51334.4320301641,51947.9542478244,52349.2924275599,52850.5691792533,51331.2822226344,53613.4217306257
Switzerland,CHE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,54706.1015073424,54721.7149782014,55824.5124855607,57345.3311137561,58021.4359714063,59980.3309146065,60541.1168104481,60040.8774112494,59577.7622087745,60768.2045734865,62040.4395660128,64163.8050397136,66083.4718897397,67081.2997981076,64726.3712845064,66133.288392898,66587.848851125,66661.4927508349,67080.3673569404,67824.0830929271,68159.2221142537,68813.6403939646,69103.570264696,70558.5630191075,70857.0890798496,68670.2394154478,71032.8412048308
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1389.10823070549,1134.23099071048,1137.93379836356,1190.65630523654,1228.17021707952,1312.71222596331,1407.99752968728,1528.35692584884,1663.23638770033,1799.83107654037,1884.96075096521,1980.24977517198,2095.81440707459,2219.32260869834,2261.42680495703,2360.01495749678,2481.57195065736,2610.16659368493,2741.22468149227,2858.23542470756,2959.99413803714,3091.22728053912,3236.43934350302,3405.09075589652,3575.2797129245,3651.94210742063,3903.32000724209
Tanzania,TZA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1255.43908691406,1288.10327148438,1306.53515625,1320.16381835938,1348.37707519531,1370.00793457031,1414.26049804688,1475.55261230469,1532.75952148438,1603.74609375,1676.59521484375,1736.77490234375,1803.10791015625,1854.42443847656,1903.96154785156,1972.98107910156,2064.71069335938,2095.87451171875,2171.44213867188,2246.56079101563,2306.63818359375,2380.93139648438,2458.3427734375,2510.96630859375,2577.66577148438,2551.20629882813,2581.69970703125
Thailand,THA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,10025.0879356016,10453.3894280972,10035.8699468513,9156.21444567186,9467.92123929489,9791.89597058768,10036.3294690388,10558.4674908695,11220.683300897,11828.8390434639,12228.6609049158,12739.7377155228,13330.2088760218,13459.2465196997,13270.6176143647,14172.2180561451,14199.2795150368,15129.9009336723,15442.3800948974,15509.1811014405,15919.3698642621,16393.3147372019,17008.0384242563,17669.0455750573,18003.6714479589,16848.5843195749,17077.0438781575
Timor-Leste,TLS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,2314.80999355927,2649.0717822504,2426.35874250546,2329.66069610843,2291.33877023743,2303.01357171444,2152.08051559278,2315.20968511806,2520.2936277691,2717.43648570816,2908.32791959848,3013.7428690441,3091.55833109703,3121.95804265714,3197.49997742915,3228.67508190154,3286.79456789404,3138.43874543153,3070.80851938531,3737.79642798811,4856.51808713981,5032.40999973227
Togo,TGO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1582.25544177604,1657.64570825394,1835.42221801165,1741.72763273716,1733.74899900025,1672.04578630642,1640.80016154287,1659.68376162018,1725.650257071,1664.48107809158,1546.14399605365,1543.17550652056,1481.34005966005,1498.17614049863,1537.61790714498,1588.39824138413,1645.74796285068,1708.38729211769,1766.99508298837,1824.83557347792,1881.90511109102,1937.74255077464,1972.69719612945,2020.96556095615,2080.52424285664,2066.97071625107,2124.80422683348
Tonga,TON,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4465.1927422561,4535.92260500112,4570.29803548196,4651.01943634021,4793.38937957332,4806.11308235151,4956.96525259569,5167.53905169992,5256.12334833362,5098.84335464348,5074.13495242878,5040.01711931237,5032.44920497088,5257.00556333329,4973.82715964775,5002.63228651436,5332.40359178599,5381.74596208192,5419.37367047945,5552.78208178353,5644.53508312205,6039.0537960444,6256.9812728523,6287.88180207604,6344.31147352943,6356.95972065907,6142.85705405471
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11466.5206935859,12232.1077838432,13105.0471171694,14122.6236126548,15204.3097930686,16190.9030405306,16785.6388847181,18018.2961474688,20504.779701516,22010.941331785,23242.6396361257,26162.6444310656,27249.2988164504,28012.8731575985,26622.2938325783,27329.4246905565,27062.3840120133,28642.3354261726,29529.5768803151,30301.9348777031,29876.98073249,27682.4453958065,26213.9245138455,25534.8405191937,25306.6179591636,23391.3162055382,23037.1433010317
Tunisia,TUN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,6213.17162532267,6560.84916416011,6825.61354037589,7064.03698267539,7406.8417414198,7673.19376274923,7883.36540553723,7908.94408616885,8200.23981412109,8628.27860052488,8846.49016856334,9225.84974470819,9754.75504733469,10072.9506119496,10279.3019859976,10477.3040018316,10134.9968403828,10428.2713960167,10562.6624053363,10766.4969727053,10749.4905735778,10750.7137697741,10874.9468863561,11042.9613484214,11100.8202863177,10050.0458593482,10397.9439407434
